GBR,1985,1.032,,,1.032,,,0.250,
GBR,1986,1.032,,,1.032,,,0.250,
GBR,1987,1.032,,,1.032,,,0.250,
GBR,1988,1.032,,,1.032,,,0.250,
GBR,1989,1.032,,,1.032,,,0.250,
GBR,1990,1.032,,,1.032,,,0.250,
GBR,1991,1.032,,,1.032,,,0.250,
GBR,1992,1.032,,,1.032,,,0.250,
GBR,1993,1.032,,,1.032,,,0.250,
GBR,1994,1.032,,,1.032,,,0.250,
GBR,1995,1.032,,,1.032,,,0.250,
GBR,1996,1.032,,,1.032,,,0.250,
GBR,1997,1.032,,,1.032,,,0.250,
GBR,1998,1.032,1.558,,1.032,,2.875,0.250,
GBR,1999,1.032,1.558,,1.032,,2.875,0.250,
GBR,2000,1.198,1.677,,1.198,,2.875,0.250,
GBR,2001,1.198,1.677,,1.198,,2.875,0.250,
GBR,2002,1.198,1.677,,1.198,,2.875,0.250,
GBR,2003,1.198,1.677,,1.198,,2.875,0.375,
GBR,2004,1.198,1.677,,1.198,,2.875,0.375,
GBR,2005,1.198,1.677,,1.198,,2.875,0.375,
GBR,2006,1.198,1.677,,1.198,,2.875,0.375,
GBR,2007,1.198,1.677,,1.198,,2.875,0.375,
GBR,2008,1.198,1.677,1.713,1.198,1.248,2.875,0.375,0.417
GBR,2009,1.198,1.677,1.713,1.198,1.248,2.875,0.375,0.417
GBR,2010,1.198,1.677,1.713,1.198,1.248,2.875,0.375,0.417
GBR,2011,1.198,1.677,1.713,1.198,1.248,2.875,0.375,0.417
GBR,2012,1.198,1.677,1.713,1.198,1.248,2.875,0.375,0.542
GBR,2013,1.032,1.558,1.618,1.032,1.115,2.875,0.375,0.542
GBR,1-May-13,1.032,1.487,1.546,1.032,1.115,2.625,0.375,0.542
GRC,1985,2.849,,,2.849,,,4.750,
GRC,1986,2.849,,,2.849,,,4.750,
GRC,1987,2.849,,,2.849,,,4.750,
GRC,1988,2.849,,,2.849,,,4.750,
GRC,1989,2.849,,,2.849,,,4.750,
GRC,1990,2.802,,,2.802,,,4.750,
GRC,1991,2.802,,,2.802,,,4.750,
GRC,1992,2.802,,,2.802,,,4.750,
GRC,1993,2.802,,,2.802,,,4.750,
GRC,1994,2.802,,,2.802,,,4.750,
GRC,1995,2.802,,,2.802,,,4.750,
